"","continent_level","date","cases","new_cases","deaths","new_deaths","days_since_death10","days_since_case100","continent","pop","per100k","newper100k","deathsper100k","newdeathsper100k"
"267","Asia",2020-04-30,521058,13093,18703,357,99,99,"Asia",4.5e+09,11.6,0.3,0.4,0
"268","Asia",2020-05-01,534254,13196,19026,323,100,100,"Asia",4.5e+09,11.9,0.3,0.4,0
"269","Asia",2020-05-02,546313,12059,19406,380,101,101,"Asia",4.5e+09,12.1,0.3,0.4,0
"270","Asia",2020-05-03,558985,12672,19696,290,102,102,"Asia",4.5e+09,12.4,0.3,0.4,0
"271","Asia",2020-05-04,573227,14242,20149,453,103,103,"Asia",4.5e+09,12.7,0.3,0.4,0
"272","Asia",2020-05-05,588442,15215,20523,374,104,104,"Asia",4.5e+09,13.1,0.3,0.5,0
"273","Asia",2020-05-06,603819,15377,20882,359,105,105,"Asia",4.5e+09,13.4,0.3,0.5,0
"274","Asia",2020-05-07,619495,15676,21244,362,106,106,"Asia",4.5e+09,13.8,0.3,0.5,0
"275","Asia",2020-05-08,636324,16829,21567,323,107,107,"Asia",4.5e+09,14.1,0.4,0.5,0
"276","Asia",2020-05-09,651730,15406,21906,339,108,108,"Asia",4.5e+09,14.5,0.3,0.5,0
"277","Asia",2020-05-10,669687,17957,22262,356,109,109,"Asia",4.5e+09,14.9,0.4,0.5,0
"278","Asia",2020-05-11,686248,16561,22568,306,110,110,"Asia",4.5e+09,15.2,0.4,0.5,0
"279","Asia",2020-05-12,703265,17017,22923,355,111,111,"Asia",4.5e+09,15.6,0.4,0.5,0
"280","Asia",2020-05-13,720481,17216,23300,377,112,112,"Asia",4.5e+09,16,0.4,0.5,0
"281","Asia",2020-05-14,741105,20625,23684,384,113,113,"Asia",4.5e+09,16.5,0.5,0.5,0
"282","Asia",2020-05-15,758567,17462,24026,342,114,114,"Asia",4.5e+09,16.9,0.4,0.5,0
"283","Asia",2020-05-16,778515,19948,24378,352,115,115,"Asia",4.5e+09,17.3,0.4,0.5,0
"284","Asia",2020-05-17,799328,20813,24791,413,116,116,"Asia",4.5e+09,17.8,0.5,0.6,0
"285","Asia",2020-05-18,820148,20820,25177,386,117,117,"Asia",4.5e+09,18.2,0.5,0.6,0
"286","Asia",2020-05-19,842094,21946,25566,389,118,118,"Asia",4.5e+09,18.7,0.5,0.6,0
"287","Asia",2020-05-20,864674,22580,25916,350,119,119,"Asia",4.5e+09,19.2,0.5,0.6,0
"288","Asia",2020-05-21,888888,24214,26326,410,120,120,"Asia",4.5e+09,19.8,0.5,0.6,0
"289","Asia",2020-05-22,913068,24180,26733,407,121,121,"Asia",4.5e+09,20.3,0.5,0.6,0
"290","Asia",2020-05-23,937472,24404,27120,387,122,122,"Asia",4.5e+09,20.8,0.5,0.6,0
"291","Asia",2020-05-24,961367,23895,27505,385,123,123,"Asia",4.5e+09,21.4,0.5,0.6,0
"292","Asia",2020-05-25,983182,21815,27843,338,124,124,"Asia",4.5e+09,21.8,0.5,0.6,0
"293","Asia",2020-05-26,1003344,20162,28243,400,125,125,"Asia",4.5e+09,22.3,0.4,0.6,0
"294","Asia",2020-05-27,1027249,23905,28711,468,126,126,"Asia",4.5e+09,22.8,0.5,0.6,0
"295","Asia",2020-05-28,1053098,25849,29174,463,127,127,"Asia",4.5e+09,23.4,0.6,0.6,0
"296","Asia",2020-05-29,1081918,28820,29739,565,128,128,"Asia",4.5e+09,24,0.6,0.7,0
"297","Asia",2020-05-30,1109563,27645,30287,548,129,129,"Asia",4.5e+09,24.7,0.6,0.7,0
"298","Asia",2020-05-31,1138767,29204,30828,541,130,130,"Asia",4.5e+09,25.3,0.6,0.7,0
"299","Asia",2020-06-01,1166729,27962,31339,511,131,131,"Asia",4.5e+09,25.9,0.6,0.7,0
"300","Asia",2020-06-02,1197297,30568,31890,551,132,132,"Asia",4.5e+09,26.6,0.7,0.7,0
"301","Asia",2020-06-03,1230678,33382,32535,645,133,133,"Asia",4.5e+09,27.3,0.7,0.7,0
"302","Asia",2020-06-04,1262965,32287,33117,582,134,134,"Asia",4.5e+09,28.1,0.7,0.7,0
"303","Asia",2020-06-05,1295844,32879,33764,647,135,135,"Asia",4.5e+09,28.8,0.7,0.8,0
"304","Asia",2020-06-06,1330388,34544,34417,654,136,136,"Asia",4.5e+09,29.6,0.8,0.8,0
"305","Asia",2020-06-07,1364945,34557,35076,659,137,137,"Asia",4.5e+09,30.3,0.8,0.8,0
"306","Asia",2020-06-08,1396084,31139,35731,655,138,138,"Asia",4.5e+09,31,0.7,0.8,0
"307","Asia",2020-06-09,1430002,33918,36399,668,139,139,"Asia",4.5e+09,31.8,0.8,0.8,0
"308","Asia",2020-06-10,1466456,36454,37162,763,140,140,"Asia",4.5e+09,32.6,0.8,0.8,0
"309","Asia",2020-06-11,1504321,37865,37989,827,141,141,"Asia",4.5e+09,33.4,0.8,0.8,0
"310","Asia",2020-06-12,1537051,32730,38715,726,142,142,"Asia",4.5e+09,34.2,0.7,0.9,0
"311","Asia",2020-06-13,1575995,38944,39457,742,143,143,"Asia",4.5e+09,35,0.9,0.9,0
"312","Asia",2020-06-14,1620892,44897,40329,872,144,144,"Asia",4.5e+09,36,1,0.9,0
"313","Asia",2020-06-15,1658136,37244,41241,912,145,145,"Asia",4.5e+09,36.8,0.8,0.9,0
"314","Asia",2020-06-16,1696630,38494,43769,2528,146,146,"Asia",4.5e+09,37.7,0.9,1,0.1
"315","Asia",2020-06-17,1737670,41040,44639,870,147,147,"Asia",4.5e+09,38.6,0.9,1,0
"316","Asia",2020-06-18,1778729,41059,45541,902,148,148,"Asia",4.5e+09,39.5,0.9,1,0
"317","Asia",2020-06-19,1821582,42853,46491,950,149,149,"Asia",4.5e+09,40.5,1,1,0
"318","Asia",2020-06-20,1863627,42045,47371,880,150,150,"Asia",4.5e+09,41.4,0.9,1.1,0
"319","Asia",2020-06-21,1903350,39723,48327,956,151,151,"Asia",4.5e+09,42.3,0.9,1.1,0
"320","Asia",2020-06-22,1943871,40521,49133,806,152,152,"Asia",4.5e+09,43.2,0.9,1.1,0
"321","Asia",2020-06-23,1986225,42354,50091,958,153,153,"Asia",4.5e+09,44.1,0.9,1.1,0
"322","Asia",2020-06-24,2030087,43862,51103,1012,154,154,"Asia",4.5e+09,45.1,1,1.1,0
"323","Asia",2020-06-25,2074267,44180,52055,952,155,155,"Asia",4.5e+09,46.1,1,1.2,0
"324","Asia",2020-06-26,2120561,46294,52994,939,156,156,"Asia",4.5e+09,47.1,1,1.2,0
"325","Asia",2020-06-27,2167044,46483,53928,934,157,157,"Asia",4.5e+09,48.2,1,1.2,0
"326","Asia",2020-06-28,2213963,46919,54808,880,158,158,"Asia",4.5e+09,49.2,1,1.2,0
"327","Asia",2020-06-29,2258350,44387,55844,1036,159,159,"Asia",4.5e+09,50.2,1,1.2,0
"328","Asia",2020-06-30,2305020,46670,56970,1126,160,160,"Asia",4.5e+09,51.2,1,1.3,0
"329","Asia",2020-07-01,2371844,66824,57985,1015,161,161,"Asia",4.5e+09,52.7,1.5,1.3,0
"330","Asia",2020-07-02,2422066,50222,58948,963,162,162,"Asia",4.5e+09,53.8,1.1,1.3,0
"331","Asia",2020-07-03,2472813,50747,59872,924,163,163,"Asia",4.5e+09,55,1.1,1.3,0
"332","Asia",2020-07-04,2526881,54068,61031,1159,164,164,"Asia",4.5e+09,56.2,1.2,1.4,0
"333","Asia",2020-07-05,2582970,56089,62188,1157,165,165,"Asia",4.5e+09,57.4,1.2,1.4,0
"334","Asia",2020-07-06,2632803,49833,63345,1157,166,166,"Asia",4.5e+09,58.5,1.1,1.4,0
"335","Asia",2020-07-07,2683001,50198,64507,1162,167,167,"Asia",4.5e+09,59.6,1.1,1.4,0
"336","Asia",2020-07-08,2736885,53884,65551,1044,168,168,"Asia",4.5e+09,60.8,1.2,1.5,0
"337","Asia",2020-07-09,2794506,57621,66675,1124,169,169,"Asia",4.5e+09,62.1,1.3,1.5,0
"338","Asia",2020-07-10,2850688,56182,67755,1080,170,170,"Asia",4.5e+09,63.3,1.2,1.5,0
"339","Asia",2020-07-11,2906123,55435,68893,1138,171,171,"Asia",4.5e+09,64.6,1.2,1.5,0
"340","Asia",2020-07-12,2960923,54800,70339,1446,172,172,"Asia",4.5e+09,65.8,1.2,1.6,0
"341","Asia",2020-07-13,3017556,56633,71491,1152,173,173,"Asia",4.5e+09,67.1,1.3,1.6,0
"342","Asia",2020-07-14,3072714,55158,72661,1170,174,174,"Asia",4.5e+09,68.3,1.2,1.6,0
"343","Asia",2020-07-15,3133479,60765,73900,1239,175,175,"Asia",4.5e+09,69.6,1.4,1.6,0
"344","Asia",2020-07-16,3193972,60493,75177,1277,176,176,"Asia",4.5e+09,71,1.3,1.7,0
"345","Asia",2020-07-17,3257854,63882,76526,1349,177,177,"Asia",4.5e+09,72.4,1.4,1.7,0
"346","Asia",2020-07-18,3332608,74754,78446,1920,178,178,"Asia",4.5e+09,74.1,1.7,1.7,0
"347","Asia",2020-07-19,3400971,68363,79939,1493,179,179,"Asia",4.5e+09,75.6,1.5,1.8,0
"348","Asia",2020-07-20,3462159,61188,81338,1399,180,180,"Asia",4.5e+09,76.9,1.4,1.8,0
"349","Asia",2020-07-21,3527744,65695,82628,1290,181,181,"Asia",4.5e+09,78.4,1.5,1.8,0
"350","Asia",2020-07-22,3599366,71622,84453,1825,182,182,"Asia",4.5e+09,80,1.6,1.9,0
"351","Asia",2020-07-23,3679114,79748,85976,1523,183,183,"Asia",4.5e+09,81.8,1.8,1.9,0
"352","Asia",2020-07-24,3753791,74677,87313,1337,184,184,"Asia",4.5e+09,83.4,1.7,1.9,0
"353","Asia",2020-07-25,3828230,74439,88595,1282,185,185,"Asia",4.5e+09,85.1,1.7,2,0
"354","Asia",2020-07-26,3901335,73105,89912,1317,186,186,"Asia",4.5e+09,86.7,1.6,2,0
"355","Asia",2020-07-27,3970555,69220,91116,1204,187,187,"Asia",4.5e+09,88.2,1.5,2,0
"356","Asia",2020-07-28,4048703,78148,92674,1558,188,188,"Asia",4.5e+09,90,1.7,2.1,0
"357","Asia",2020-07-29,4126668,77965,93957,1283,189,189,"Asia",4.5e+09,91.7,1.7,2.1,0
"358","Europe",2020-01-24,2,2,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"359","Europe",2020-01-25,3,1,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"360","Europe",2020-01-26,3,0,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"361","Europe",2020-01-27,4,1,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"362","Europe",2020-01-28,8,4,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"363","Europe",2020-01-29,10,2,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"364","Europe",2020-01-30,10,0,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"365","Europe",2020-01-31,18,8,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"366","Europe",2020-02-01,23,5,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"367","Europe",2020-02-02,25,2,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"368","Europe",2020-02-03,33,8,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"369","Europe",2020-02-04,34,1,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"370","Europe",2020-02-05,35,1,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"371","Europe",2020-02-06,35,0,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"372","Europe",2020-02-07,37,2,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"373","Europe",2020-02-08,46,9,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"374","Europe",2020-02-09,49,3,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"375","Europe",2020-02-10,49,0,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"376","Europe",2020-02-11,52,3,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"377","Europe",2020-02-12,53,1,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"378","Europe",2020-02-13,54,1,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"379","Europe",2020-02-14,55,1,0,0,0,0,"Europe",7.4e+08,0,0,0,0
"380","Europe",2020-02-15,56,1,1,1,0,0,"Europe",7.4e+08,0,0,0,0
"381","Europe",2020-02-16,56,0,1,0,0,0,"Europe",7.4e+08,0,0,0,0
"382","Europe",2020-02-17,57,1,1,0,0,0,"Europe",7.4e+08,0,0,0,0
"383","Europe",2020-02-18,57,0,1,0,0,0,"Europe",7.4e+08,0,0,0,0
"384","Europe",2020-02-19,58,1,1,0,0,0,"Europe",7.4e+08,0,0,0,0
"385","Europe",2020-02-20,60,2,1,0,0,0,"Europe",7.4e+08,0,0,0,0
"386","Europe",2020-02-21,78,18,2,1,0,0,"Europe",7.4e+08,0,0,0,0
"387","Europe",2020-02-22,120,42,3,1,0,0,"Europe",7.4e+08,0,0,0,0
"388","Europe",2020-02-23,218,98,4,1,0,1,"Europe",7.4e+08,0,0,0,0
"389","Europe",2020-02-24,294,76,8,4,0,2,"Europe",7.4e+08,0,0,0,0
"390","Europe",2020-02-25,402,108,11,3,0,3,"Europe",7.4e+08,0.1,0,0,0
"391","Europe",2020-02-26,565,163,14,3,1,4,"Europe",7.4e+08,0.1,0,0,0
"392","Europe",2020-02-27,834,269,19,5,2,5,"Europe",7.4e+08,0.1,0,0,0
"393","Europe",2020-02-28,1130,296,23,4,3,6,"Europe",7.4e+08,0.2,0,0,0
"394","Europe",2020-02-29,1504,374,31,8,4,7,"Europe",7.4e+08,0.2,0.1,0,0
"395","Europe",2020-03-01,2261,757,36,5,5,8,"Europe",7.4e+08,0.3,0.1,0,0
"396","Europe",2020-03-02,2824,563,55,19,6,9,"Europe",7.4e+08,0.4,0.1,0,0
"397","Europe",2020-03-03,3497,673,85,30,7,10,"Europe",7.4e+08,0.5,0.1,0,0
"398","Europe",2020-03-04,4501,1004,114,29,8,11,"Europe",7.4e+08,0.6,0.1,0,0
"399","Europe",2020-03-05,5921,1420,159,45,9,12,"Europe",7.4e+08,0.8,0.2,0,0
"400","Europe",2020-03-06,7727,1806,215,56,10,13,"Europe",7.4e+08,1,0.2,0,0
"401","Europe",2020-03-07,9883,2156,259,44,11,14,"Europe",7.4e+08,1.3,0.3,0,0
"402","Europe",2020-03-08,12414,2531,410,151,12,15,"Europe",7.4e+08,1.7,0.3,0.1,0
"403","Europe",2020-03-09,15297,2883,521,111,13,16,"Europe",7.4e+08,2.1,0.4,0.1,0
"404","Europe",2020-03-10,18900,3603,717,196,14,17,"Europe",7.4e+08,2.6,0.5,0.1,0
"405","Europe",2020-03-11,24301,5401,958,241,15,18,"Europe",7.4e+08,3.3,0.7,0.1,0
"406","Europe",2020-03-12,28177,3876,1153,195,16,19,"Europe",7.4e+08,3.8,0.5,0.2,0
"407","Europe",2020-03-13,39789,11612,1533,380,17,20,"Europe",7.4e+08,5.4,1.6,0.2,0.1
"408","Europe",2020-03-14,48022,8233,1819,286,18,21,"Europe",7.4e+08,6.5,1.1,0.2,0
"409","Europe",2020-03-15,56856,8834,2316,497,19,22,"Europe",7.4e+08,7.7,1.2,0.3,0.1
"410","Europe",2020-03-16,67852,10996,2814,503,20,23,"Europe",7.4e+08,9.2,1.5,0.4,0.1
"411","Europe",2020-03-17,79368,11516,3417,603,21,24,"Europe",7.4e+08,10.7,1.6,0.5,0.1
"412","Europe",2020-03-18,93352,13984,4056,639,22,25,"Europe",7.4e+08,12.6,1.9,0.5,0.1
"413","Europe",2020-03-19,112746,19394,4897,841,23,26,"Europe",7.4e+08,15.2,2.6,0.7,0.1
"414","Europe",2020-03-20,133231,20485,6079,1183,24,27,"Europe",7.4e+08,18,2.8,0.8,0.2
"415","Europe",2020-03-21,154894,21663,7508,1429,25,28,"Europe",7.4e+08,20.9,2.9,1,0.2
"416","Europe",2020-03-22,174760,19866,8814,1307,26,29,"Europe",7.4e+08,23.6,2.7,1.2,0.2
"417","Europe",2020-03-23,201631,26871,10361,1547,27,30,"Europe",7.4e+08,27.2,3.6,1.4,0.2
"418","Europe",2020-03-24,226288,24657,12184,1823,28,31,"Europe",7.4e+08,30.6,3.3,1.6,0.2
"419","Europe",2020-03-25,257272,30984,14412,2228,29,32,"Europe",7.4e+08,34.8,4.2,1.9,0.3
"420","Europe",2020-03-26,293215,35943,16699,2290,30,33,"Europe",7.4e+08,39.6,4.9,2.3,0.3
"421","Europe",2020-03-27,329192,35977,19366,2667,31,34,"Europe",7.4e+08,44.5,4.9,2.6,0.4
"422","Europe",2020-03-28,366112,36920,22110,2744,32,35,"Europe",7.4e+08,49.5,5,3,0.4
"423","Europe",2020-03-29,396029,29917,24652,2542,33,36,"Europe",7.4e+08,53.5,4,3.3,0.3
"424","Europe",2020-03-30,428689,32660,27683,3031,34,37,"Europe",7.4e+08,57.9,4.4,3.7,0.4
"425","Europe",2020-03-31,465460,36771,30911,3228,35,38,"Europe",7.4e+08,62.9,5,4.2,0.4
"426","Europe",2020-04-01,502705,37245,34781,3870,36,39,"Europe",7.4e+08,67.9,5,4.7,0.5
"427","Europe",2020-04-02,539017,36312,38948,4167,37,40,"Europe",7.4e+08,72.8,4.9,5.3,0.6
"428","Europe",2020-04-03,576676,37659,43141,4193,38,41,"Europe",7.4e+08,77.9,5.1,5.8,0.6
"429","Europe",2020-04-04,610547,33871,47126,3985,39,42,"Europe",7.4e+08,82.5,4.6,6.4,0.5
"430","Europe",2020-04-05,638122,27575,50182,3058,40,43,"Europe",7.4e+08,86.2,3.7,6.8,0.4
"431","Europe",2020-04-06,666786,28664,53734,3553,41,44,"Europe",7.4e+08,90.1,3.9,7.3,0.5
"432","Europe",2020-04-07,697690,30904,58755,5021,42,45,"Europe",7.4e+08,94.3,4.2,7.9,0.7
"433","Europe",2020-04-08,731917,34227,62719,3964,43,46,"Europe",7.4e+08,98.9,4.6,8.5,0.5
"434","Europe",2020-04-09,765889,33972,67503,4784,44,47,"Europe",7.4e+08,103.5,4.6,9.1,0.6
"435","Europe",2020-04-10,800132,34243,71954,4451,45,48,"Europe",7.4e+08,108.1,4.6,9.7,0.6
"436","Europe",2020-04-11,829048,28916,75275,3352,46,49,"Europe",7.4e+08,112,3.9,10.2,0.5
"437","Europe",2020-04-12,880062,51014,78503,3228,47,50,"Europe",7.4e+08,118.9,6.9,10.6,0.4
"438","Europe",2020-04-13,905769,25707,81752,3249,48,51,"Europe",7.4e+08,122.4,3.5,11,0.4
"439","Europe",2020-04-14,930892,25123,85334,3584,49,52,"Europe",7.4e+08,125.8,3.4,11.5,0.5
"440","Europe",2020-04-15,962718,31826,90314,4980,50,53,"Europe",7.4e+08,130.1,4.3,12.2,0.7
"441","Europe",2020-04-16,1006727,44009,94493,4179,51,54,"Europe",7.4e+08,136,5.9,12.8,0.6
"442","Europe",2020-04-17,1038922,32195,98588,4095,52,55,"Europe",7.4e+08,140.4,4.4,13.3,0.6
"443","Europe",2020-04-18,1062635,23713,101787,3199,53,56,"Europe",7.4e+08,143.6,3.2,13.8,0.4
"444","Europe",2020-04-19,1096723,34088,104272,2485,54,57,"Europe",7.4e+08,148.2,4.6,14.1,0.3
"445","Europe",2020-04-20,1120230,23507,107093,2821,55,58,"Europe",7.4e+08,151.4,3.2,14.5,0.4
"446","Europe",2020-04-21,1147589,27359,110803,3710,56,59,"Europe",7.4e+08,155.1,3.7,15,0.5
"447","Europe",2020-04-22,1173120,27719,114195,3392,57,60,"Europe",7.4e+08,158.5,3.7,15.4,0.5
"448","Europe",2020-04-23,1202693,29573,117378,3183,58,61,"Europe",7.4e+08,162.5,4,15.9,0.4
"449","Europe",2020-04-24,1217709,25050,120705,3327,59,62,"Europe",7.4e+08,164.6,3.4,16.3,0.4
"450","Europe",2020-04-25,1242630,24921,123509,2804,60,63,"Europe",7.4e+08,167.9,3.4,16.7,0.4
"451","Europe",2020-04-26,1264799,22169,125285,1776,61,64,"Europe",7.4e+08,170.9,3,16.9,0.2
"452","Europe",2020-04-27,1288733,23934,127378,2093,62,65,"Europe",7.4e+08,174.2,3.2,17.2,0.3
"453","Europe",2020-04-28,1312549,23921,130129,2751,63,66,"Europe",7.4e+08,177.4,3.2,17.6,0.4
"454","Europe",2020-04-29,1332956,22917,133030,2901,64,67,"Europe",7.4e+08,180.1,3.1,18,0.4
"455","Europe",2020-04-30,1355739,22783,135318,2288,65,68,"Europe",7.4e+08,183.2,3.1,18.3,0.3
"456","Europe",2020-05-01,1377975,22236,137206,1888,66,69,"Europe",7.4e+08,186.2,3,18.5,0.3
"457","Europe",2020-05-02,1400851,23037,139495,2289,67,70,"Europe",7.4e+08,189.3,3.1,18.9,0.3
"458","Europe",2020-05-03,1422083,21232,140690,1195,68,71,"Europe",7.4e+08,192.2,2.9,19,0.2
"459","Europe",2020-05-04,1443170,21087,142228,1538,69,72,"Europe",7.4e+08,195,2.8,19.2,0.2
"460","Europe",2020-05-05,1465595,22425,144196,1968,70,73,"Europe",7.4e+08,198.1,3,19.5,0.3
"461","Europe",2020-05-06,1492028,26433,146725,2529,71,74,"Europe",7.4e+08,201.6,3.6,19.8,0.3
"462","Europe",2020-05-07,1517032,25004,148557,1832,72,75,"Europe",7.4e+08,205,3.4,20.1,0.2
"463","Europe",2020-05-08,1541136,24104,150612,2055,73,76,"Europe",7.4e+08,208.3,3.3,20.4,0.3
"464","Europe",2020-05-09,1562030,20894,151866,1254,74,77,"Europe",7.4e+08,211.1,2.8,20.5,0.2
"465","Europe",2020-05-10,1581990,19969,152841,975,75,78,"Europe",7.4e+08,213.8,2.7,20.7,0.1
"466","Europe",2020-05-11,1605841,23851,154029,1188,76,79,"Europe",7.4e+08,217,3.2,20.8,0.2
"467","Europe",2020-05-12,1627813,21972,155868,1845,77,80,"Europe",7.4e+08,220,3,21.1,0.2
"468","Europe",2020-05-13,1647538,19890,157483,1615,78,81,"Europe",7.4e+08,222.6,2.7,21.3,0.2
"469","Europe",2020-05-14,1667872,20334,159135,1652,79,82,"Europe",7.4e+08,225.4,2.7,21.5,0.2
"470","Europe",2020-05-15,1688261,20389,160489,1354,80,83,"Europe",7.4e+08,228.1,2.8,21.7,0.2
"471","Europe",2020-05-16,1705607,17346,161610,1121,81,84,"Europe",7.4e+08,230.5,2.3,21.8,0.2
"472","Europe",2020-05-17,1722195,16588,162788,1178,82,85,"Europe",7.4e+08,232.7,2.2,22,0.2
"473","Europe",2020-05-18,1738811,16616,163622,835,83,86,"Europe",7.4e+08,235,2.2,22.1,0.1
"474","Europe",2020-05-19,1757876,19065,164588,1183,84,87,"Europe",7.4e+08,237.6,2.6,22.2,0.2
"475","Europe",2020-05-20,1776130,18254,165804,1216,85,88,"Europe",7.4e+08,240,2.5,22.4,0.2
"476","Europe",2020-05-21,1793684,17554,166831,1027,86,89,"Europe",7.4e+08,242.4,2.4,22.5,0.1
"477","Europe",2020-05-22,1812294,18610,168434,1603,87,90,"Europe",7.4e+08,244.9,2.5,22.8,0.2
"478","Europe",2020-05-23,1828691,16397,169310,876,88,91,"Europe",7.4e+08,247.1,2.2,22.9,0.1
"479","Europe",2020-05-24,1843404,14713,170219,909,89,92,"Europe",7.4e+08,249.1,2,23,0.1
"480","Europe",2020-05-25,1857639,14607,168883,584,90,93,"Europe",7.4e+08,251,2,22.8,0.1
"481","Europe",2020-05-26,1873262,15843,169942,1059,91,94,"Europe",7.4e+08,253.1,2.1,23,0.1
"482","Europe",2020-05-27,1888273,15011,171023,1081,92,95,"Europe",7.4e+08,255.2,2,23.1,0.1
"483","Europe",2020-05-28,1908566,20293,172005,982,93,96,"Europe",7.4e+08,257.9,2.7,23.2,0.1
"484","Europe",2020-05-29,1925110,16544,173027,1022,94,97,"Europe",7.4e+08,260.1,2.2,23.4,0.1
"485","Europe",2020-05-30,1941970,16860,173811,784,95,98,"Europe",7.4e+08,262.4,2.3,23.5,0.1
"486","Europe",2020-05-31,1956735,14765,174264,453,96,99,"Europe",7.4e+08,264.4,2,23.5,0.1
"487","Europe",2020-06-01,1970979,14244,174749,489,97,100,"Europe",7.4e+08,266.3,1.9,23.6,0.1
"488","Europe",2020-06-02,1984794,14581,175606,857,98,101,"Europe",7.4e+08,268.2,2,23.7,0.1
"489","Europe",2020-06-03,2001290,16496,176515,909,99,102,"Europe",7.4e+08,270.4,2.2,23.9,0.1
"490","Europe",2020-06-04,2017504,16214,177154,639,100,103,"Europe",7.4e+08,272.6,2.2,23.9,0.1
"491","Europe",2020-06-05,2033902,16398,178022,868,101,104,"Europe",7.4e+08,274.9,2.2,24.1,0.1
"492","Europe",2020-06-06,2050002,16100,178659,637,102,105,"Europe",7.4e+08,277,2.2,24.1,0.1
"493","Europe",2020-06-07,2065152,15150,179024,365,103,106,"Europe",7.4e+08,279.1,2,24.2,0
"494","Europe",2020-06-08,2079963,14811,179445,421,104,107,"Europe",7.4e+08,281.1,2,24.2,0.1
"495","Europe",2020-06-09,2095015,15052,180265,820,105,108,"Europe",7.4e+08,283.1,2,24.4,0.1
"496","Europe",2020-06-10,2109916,14901,181030,765,106,109,"Europe",7.4e+08,285.1,2,24.5,0.1
"497","Europe",2020-06-11,2126335,16419,181561,533,107,110,"Europe",7.4e+08,287.3,2.2,24.5,0.1
"498","Europe",2020-06-12,2143393,17058,182171,610,108,111,"Europe",7.4e+08,289.6,2.3,24.6,0.1
"499","Europe",2020-06-13,2159358,15965,182691,521,109,112,"Europe",7.4e+08,291.8,2.2,24.7,0.1
"500","Europe",2020-06-14,2174405,15047,182986,295,110,113,"Europe",7.4e+08,293.8,2,24.7,0
"501","Europe",2020-06-15,2188550,14145,183325,339,111,114,"Europe",7.4e+08,295.8,1.9,24.8,0
"502","Europe",2020-06-16,2203837,15287,184068,743,112,115,"Europe",7.4e+08,297.8,2.1,24.9,0.1
"503","Europe",2020-06-17,2219611,15774,184775,707,113,116,"Europe",7.4e+08,299.9,2.1,25,0.1
"504","Europe",2020-06-18,2236482,16871,185356,581,114,117,"Europe",7.4e+08,302.2,2.3,25,0.1
"505","Europe",2020-06-19,2253142,16808,187108,1752,115,118,"Europe",7.4e+08,304.5,2.3,25.3,0.2
"506","Europe",2020-06-20,2267593,14451,187574,466,116,119,"Europe",7.4e+08,306.4,2,25.3,0.1
"507","Europe",2020-06-21,2280765,13172,187815,241,117,120,"Europe",7.4e+08,308.2,1.8,25.4,0
"508","Europe",2020-06-22,2293829,13064,188058,243,118,121,"Europe",7.4e+08,310,1.8,25.4,0
"509","Europe",2020-06-23,2309315,15486,188633,575,119,122,"Europe",7.4e+08,312.1,2.1,25.5,0.1
"510","Europe",2020-06-24,2324049,14734,189091,490,120,123,"Europe",7.4e+08,314.1,2,25.6,0.1
"511","Europe",2020-06-25,2338857,14808,189515,424,121,124,"Europe",7.4e+08,316.1,2,25.6,0.1
"512","Europe",2020-06-26,2354851,15994,190126,611,122,125,"Europe",7.4e+08,318.2,2.2,25.7,0.1
"513","Europe",2020-06-27,2367544,12693,190509,383,123,126,"Europe",7.4e+08,319.9,1.7,25.7,0.1
"514","Europe",2020-06-28,2378553,11728,190766,258,124,127,"Europe",7.4e+08,321.4,1.6,25.8,0
"515","Europe",2020-06-29,2394707,16154,191064,298,125,128,"Europe",7.4e+08,323.6,2.2,25.8,0
"516","Europe",2020-06-30,2407588,12881,191592,528,126,129,"Europe",7.4e+08,325.3,1.7,25.9,0.1
"517","Europe",2020-07-01,2421263,13675,192165,573,127,130,"Europe",7.4e+08,327.2,1.8,26,0.1
"518","Europe",2020-07-02,2435174,13911,192620,455,128,131,"Europe",7.4e+08,329.1,1.9,26,0.1
"519","Europe",2020-07-03,2449248,14074,193133,513,129,132,"Europe",7.4e+08,331,1.9,26.1,0.1
